group	size	x	y
1	3.58904623956274	3.89841362281209	72.232
1	3.0536465306037	2.75940201863393	39.897
1	2.95891773643191	4.52529722858871	77.158
1	3.14364269450488	4.08372582458422	72.71
1	2.69248071596566	4.23454530801608	75.13
1	3.2708977198691	2.9687613813918	43.795
1	5.24195622510008	3.87385446413688	60.236
1	5.12700642883072	4.31059346537845	78.77
1	4.14002735346693	3.42561201761444	70.457
1	4.80846839552088	3.21277623758706	55.373
1	2.49432104777564	3.58846986354341	54.289
1	3.47359973535813	4.40254671890085	79.39
1	3.32394855691383	4.50698266960368	79.37
1	3.92115171636271	3.60360322294262	71.527
1	4.30209417284919	4.3054979938992	75.25
1	4.74323827773093	2.89717949512568	48.466
1	5.84462554478265	3.76735073498212	67.521
1	3.02320291434453	2.99223836297973	58.39
1	2.51468282568716	3.94411598894078	69.465
1	3.50119149002783	3.68813482189578	71.973
1	5.93404952010903	3.81963801689526	68.835
1	4.27965879037957	2.91198761298453	44.578
1	5.79935306527517	4.41621651155322	77.218
1	10.1879567273156	4.55348777266477	76.81
1	2.88711292792555	3.96521302678897	74.223
1	4.3415565364006	4.00712853877373	72.146
1	6.32103207000632	3.14173088227915	70.672
1	2.82440573323036	3.85191037845634	71.096
1	3.96824711050014	3.32582024530859	58.02
1	3.51634679188792	3.02993292165226	40.238
1	3.66960298325175	2.89897184798542	46.809
