group	size	x	y
1	2.97404065595001	4.01957563822304	71.993
1	2.6926646693289	3.19571467604724	42.592
1	2.87751971608684	2.61753222691212	45.678
1	3.21185391893016	4.08125724466052	73.952
1	4.16678453401936	3.01902074595738	59.443
1	3.80550894899378	2.88044194586588	48.303
1	4.46659967268047	4.09522710701315	74.241
1	3.71510851881947	3.0181100381011	54.467
1	2.8881132243193	3.25603221652431	64.164
1	2.54093430887017	4.03969130967891	72.801
1	7.1666471766739	4.07836889751077	76.195
1	2.8315400389619	3.49076900592376	66.803
1	2.39179294431972	3.9663246195779	74.543
1	4.87745700809499	3.58208328429304	71.164
1	4.21079013369768	2.91576148434958	42.082
1	5.4235787393037	2.97497199429807	62.069
1	2.70015005623338	3.68224081186337	52.906
1	4.6620927959955	3.03796794384465	63.785
1	4.01415840076934	4.56582342810494	79.762
1	2.99827062459707	4.40114211228811	80.204
1	3.17462811010985	3.43922544380543	72.899
1	3.77585553896191	2.79216530171644	56.867
1	7.75880862912325	3.30405457229069	46.859
1	3.05942733619919	4.69335042800253	80.196
1	2.87905211136247	4.34862010618943	75.64
1	8.44801379897933	3.41596567540354	65.483
1	2.88424642049737	3.99163295350919	75.537
1	3.27414481414433	3.6204315729333	71.752
1	4.6515945359196	3.86975405900188	71.421
1	6.72905194690912	3.50385616482709	71.688
1	5.0740208865018	4.18723649435127	75.563
1	3.61254920353333	4.31195820191596	78.098
1	2.97671257989233	4.28620284789525	78.746
1	2.42585795969444	3.88480230343241	76.442
1	4.33639108812683	4.03376444688129	72.476
1	3.47050918444407	2.93605531183875	46.242
1	2.18518469702944	3.20369500466057	65.528
1	4.60137063372174	4.33555481758265	72.777
1	3.73190957830399	3.23362351372365	63.062
1	3.57457451216634	3.990628940935	74.002
1	3.22271836597197	2.93577962517273	42.568
1	3.05070374553554	4.67341887079622	79.972
1	3.15054986718495	4.27133768016358	74.663
1	2.69206065081079	4.41108505321789	77.926
1	3.49192362992501	2.96667714274902	48.159
1	5.28572646366628	3.96706370233863	49.339
1	5.15020857515889	4.4597100052953	80.941
1	4.23436995304929	3.59880094359832	72.396
1	5.22134850805497	3.41537321502711	58.556
1	2.5134795584285	3.65451158423759	39.613
1	3.48468547564218	4.52968372605252	80.884
1	3.35702499143553	4.57410560181062	81.701
1	4.17510863246668	3.62164856315343	74.143
1	4.38315550055202	4.45815837772449	78.4
1	5.05885240520922	3.04433674769752	52.517
1	5.99664920802166	3.87264545733796	70.616
1	3.17736760304451	2.94594592049267	58.42
1	2.49484815519435	4.25547776303394	69.819
1	3.58436680427675	3.85082524675123	73.923
1	6.17967777907515	3.92728187211911	71.777
1	4.67446031091929	3.02382022004224	51.542
1	5.86246498870053	4.52118074293136	79.425
1	10.6010817465343	4.632979883279	78.242
1	2.91232769395962	4.02577526370184	76.384
1	4.52874259999155	4.05750656798335	73.747
1	6.5754934896306	3.38767031916547	74.249
1	2.98620607397729	3.4807755960326	73.422
1	4.33300683983906	3.35808147396803	62.698
1	3.69451553507902	3.10421784482941	42.384
1	3.73500318906197	2.67182915731664	43.487
